id,title,main_picture,start_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,created_at,updated_at,media_type,status,genres,num_episodes,start_season,broadcast,source,average_episode_duration,rating,background,studios,statistics,end_date
13551,Shuukan Storyland,"{'medium': 'https://cdn.myanimelist.net/images/anime/13/37873.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/37873l.jpg'}",1999-10-14,"This was an anthology program containing several different anime each week along with some non-animated segments. Several of the animated films were short series including: Nazo no Rouba [謎の老婆] (tvss), Meibugyou Bun-san [名奉行・文さん], Jo Keibu Jinguuji Youko [女警部・神宮寺葉子], Remon Suzumori's Soudanjo [鈴森なんでも相談所].

(Source: animated-divots.net)",6.52,6549.0,13862,773,131,white,2012-03-28T00:36:13+00:00,2021-07-13T17:13:58+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",56,"{'year': 1999, 'season': 'fall'}","{'day_of_the_week': 'thursday', 'start_time': '20:00'}",original,1500,pg_13,,"[{'id': 41, 'name': 'Satelight'}]","{'status': {'watching': '46', 'completed': '187', 'on_hold': '36', 'dropped': '96', 'plan_to_watch': '408'}, 'num_list_users': 773}",2001-09-13
7643,Domo-kun,"{'medium': 'https://cdn.myanimelist.net/images/anime/3/18406.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/18406l.jpg'}",1998-12-22,"A strange monster hatches from a mysterious egg. He befriends various animals, and takes residence in Osajii's burrow. He discovers new and exciting things about everyday life.

As of 2008, there are at least 37 regular TV spot episodes of Domo-kun. These 37 episodes were released on DVD in Japan in July of 2009.",6.32,7625.0,9865,2794,863,white,2009-12-03T01:37:24+00:00,2021-10-11T04:25:45+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}, {'id': 36, 'name': 'Slice of Life'}]",37,"{'year': 1999, 'season': 'winter'}",{'day_of_the_week': 'other'},original,39,g,,"[{'id': 1133, 'name': 'dwarf'}]","{'status': {'watching': '328', 'completed': '923', 'on_hold': '190', 'dropped': '328', 'plan_to_watch': '1024'}, 'num_list_users': 2793}",2008-01-01
4375,Kyoro-chan,"{'medium': 'https://cdn.myanimelist.net/images/anime/1172/101184.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1172/101184l.jpg'}",1999-07-01,"While exploring ruins on Angel Island, a doctor finds a myserious newborn bird called Kyoro-chan. Together they form a bond and decide to travel the world together. Three years later when the Doctor and Kyoro-chan try to return to Angel Island they become shipwrecked from a storm. Kyoro-chan was able to make it safely to the island but the Doctor was nowhere to be found. Kyoro-chan prays for his safety and hope he returns as he now starts his new life on Angel Island.",7.24,2935.0,9768,2902,1363,white,2008-04-20T21:37:58+00:00,2021-10-16T20:22:00+00:00,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}]",91,"{'year': 1999, 'season': 'summer'}","{'day_of_the_week': 'thursday', 'start_time': '18:00'}",other,1500,pg,,"[{'id': 86, 'name': 'Group TAC'}]","{'status': {'watching': '141', 'completed': '1731', 'on_hold': '150', 'dropped': '337', 'plan_to_watch': '542'}, 'num_list_users': 2901}",2001-03-29
1300,Omishi Mahou Gekijou: Risky★Safety,"{'medium': 'https://cdn.myanimelist.net/images/anime/13/14714.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/13/14714l.jpg'}",1999-10-05,"An apprentice shinigami (Japanese Death God), Risky, is determined to take Moe's life. However, Risky is magically joined with an apprentice angel, Safety, so Risky turns into Safety whenever someone says something nice. As an apprentice shinigami can only take someone's life when that person is really depressed, Risky has quite a problem taking Moe's soul, while dealing with Safety, who often cheers Moe up.

(Source: ANN)",6.55,6351.0,8729,4204,1244,white,2006-08-11T10:11:04+00:00,2022-03-30T05:46:31+00:00,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 27, 'name': 'Shounen'}]",24,"{'year': 1999, 'season': 'fall'}","{'day_of_the_week': 'tuesday', 'start_time': '19:00'}",manga,600,pg,,"[{'id': 77, 'name': 'APPP'}]","{'status': {'watching': '210', 'completed': '1472', 'on_hold': '246', 'dropped': '340', 'plan_to_watch': '1935'}, 'num_list_users': 4203}",2000-04-04
1021,Kaikan Phrase,"{'medium': 'https://cdn.myanimelist.net/images/anime/1625/114978.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1625/114978l.jpg'}",1999-04-20,"After the break up of their old band, guitarist Yuki & drummer Santa decide to form a new one. They recruit bass player Towa, young guitarist Atsuro, and after much persuasion, vocalist Sakuya. Together they form Lucifer and they struggle to make it in the music business, and also to stay together. As well, they have to deal with personal issues, such as parental objections, and watching their old bands succeed ahead of them. Sakuya is the most troubled band member, as he has to deal with his tragic past, and his relationship with teenaged lyricist Aine.
",7.31,2604.0,5484,13513,4034,white,2006-06-01T18:40:26+00:00,2022-05-25T07:46:48+00:00,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 19, 'name': 'Music'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}, {'id': 75, 'name': 'Showbiz'}]",44,"{'year': 1999, 'season': 'spring'}",,manga,1440,pg_13,,"[{'id': 101, 'name': 'Studio Hibari'}]","{'status': {'watching': '803', 'completed': '4608', 'on_hold': '706', 'dropped': '963', 'plan_to_watch': '6431'}, 'num_list_users': 13511}",2000-03-26
1960,Sore Ike! Anpanman,"{'medium': 'https://cdn.myanimelist.net/images/anime/1902/111797.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1902/111797l.jpg'}",1988-10-03,"One night, a Star of Life falls down the chimney of a bakery nestled deep in the forest, causing the dough in the oven to come to life. The dough becomes Anpanman, a superhero made of anpan (a sweet roll with bean jam filling). Together with his friends, Anpanman fights his rival Baikinman and helps the malnourished. 

(Source: ANN)",6.56,6277.0,9065,3716,1189,white,2007-02-18T18:45:21+00:00,2023-05-28T10:41:02+00:00,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",0,"{'year': 1988, 'season': 'fall'}","{'day_of_the_week': 'friday', 'start_time': '16:20'}",picture_book,1440,pg,,"[{'id': 73, 'name': 'TMS Entertainment'}]","{'status': {'watching': '1001', 'completed': 0, 'on_hold': '503', 'dropped': '1078', 'plan_to_watch': '1133'}, 'num_list_users': 3715}",
6246,Black Jack: Sora kara Kita Kodomo,"{'medium': 'https://cdn.myanimelist.net/images/anime/9/88341.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/9/88341l.jpg'}",2000-03-22,"An army plane defects from the U-ran (Uranium) Union and lands in Black Jack's garden carrying a family. Their purpose is to have their son, who is suffering from an incurable disease, treated by Black Jack. But it is beyond even BJ's ability to cure the disease.",6.7,5536.0,9191,3550,1299,white,2009-03-22T18:55:35+00:00,2022-11-17T06:50:29+00:00,ova,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 67, 'name': 'Medical'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2000, 'season': 'winter'}",,manga,1320,pg_13,,"[{'id': 200, 'name': 'Tezuka Productions'}]","{'status': {'watching': '108', 'completed': '1924', 'on_hold': '77', 'dropped': '107', 'plan_to_watch': '1332'}, 'num_list_users': 3548}",2000-03-22
2649,Doraemon: Obaachan no Omoide,"{'medium': 'https://cdn.myanimelist.net/images/anime/6/27416.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/6/27416l.jpg'}",2000-03-04,"Nobita misses his granny that died a few years ago, so Doraemon takes Nobita to the past to see his grandmother one more time. But they face through a lot of things such as the younger selves of Nobita and his friends, and young Nobita's mother that doesn't recognize Nobita or Doraemon. 

(Source: Wikipedia)",7.26,2824.0,9383,3330,1698,white,2007-06-17T19:32:03+00:00,2022-10-12T15:23:58+00:00,movie,finished_airing,"[{'id': 46, 'name': 'Award Winning'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",1,"{'year': 2000, 'season': 'winter'}",,,1620,pg,The movie won the 2000 Mainichi Film Award for animation.,[],"{'status': {'watching': '55', 'completed': '2566', 'on_hold': '40', 'dropped': '116', 'plan_to_watch': '552'}, 'num_list_users': 3329}",2000-03-04
4962,Rokumon Tengai Mon Colle Knights,"{'medium': 'https://cdn.myanimelist.net/images/anime/3/17055.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/3/17055l.jpg'}",2000-01-10,"Two mad scientists, Professor Hiiragi and Count Collection, simultaneously manage to open a dream hole to an alternate world where myths are real, the Sixgate world. Professor Hiiragi recruits his daughter Rokuna and her friend Mondo to be the Mon Colle Knights and help him in obtaining six magical items before Count Collection does. These items which can alter the barriers of dimensions when combined, allowing them to be used to either peacefully have the magic of the Sixgate world cross over in the human world, take over the minds of all monsters, or worse, reformat reality.

While this entry only has details based on the Japanese version, it also includes the version aired on Jetix.",6.53,6458.0,8153,5099,1913,white,2008-07-23T12:20:25+00:00,2022-03-18T19:36:10+00:00,tv,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}, {'id': 20, 'name': 'Parody'}]",51,"{'year': 2000, 'season': 'winter'}","{'day_of_the_week': 'monday', 'start_time': '18:00'}",card_game,1500,g,,"[{'id': 37, 'name': 'Studio Deen'}]","{'status': {'watching': '221', 'completed': '2264', 'on_hold': '338', 'dropped': '625', 'plan_to_watch': '1649'}, 'num_list_users': 5097}",2000-12-25
6149,Chibi Maruko-chan (1995),"{'medium': 'https://cdn.myanimelist.net/images/anime/1108/100604.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1108/100604l.jpg'}",1995-01-08,"Momoko Sakura is an elementary school student who likes popular idol Momoe Yamaguchi and mangas. She is often called ""Chibi Maruko-chan"" due to her young age and small size. She lives together with her parents, her grandparents and her elder sister in a little town. In school, she has many friends with whom she studies and plays together everyday, including her close pal, Tama-chan; the student committee members, Maruo-kun and Migiwa-san; and the B-class trio: 'little master' Hanawa-kun, Hamaji-Bu Taro and Sekiguchi-kun. This is a fun-loving and enjoyable anime that portrays the simple things in life.

(Source: ANN)",7.28,2748.0,7835,5598,1777,white,2009-03-04T11:45:35+00:00,2023-04-27T10:13:31+00:00,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}]",0,"{'year': 1995, 'season': 'winter'}","{'day_of_the_week': 'sunday', 'start_time': '18:00'}",manga,1380,g,,"[{'id': 22, 'name': 'Nippon Animation'}]","{'status': {'watching': '1921', 'completed': 0, 'on_hold': '830', 'dropped': '1128', 'plan_to_watch': '1718'}, 'num_list_users': 5597}",
2397,Digimon Adventure: Bokura no War Game!,"{'medium': 'https://cdn.myanimelist.net/images/anime/12/72451.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/12/72451l.jpg'}",2000-03-04,"This movie takes place after the Adventure series ends. It begins when a new Digimon Egg is found on the internet, and manages to penetrate into almost every computer system in Japan. When the egg hatches, it's identified as a new kind of Digimon, a Virus-type. It sustains itself by eating data from various system, and starts wreaking havok in Japan. As it consumes more and more data, it continues to evolve. And Taichi and Koushiro decide it's time to stop it.

They're off, sending Agumon and Tentomon through the internet to fight off this new enemy. But, with the Virus controlling systems like the American military, all too soon, this digital menace may become all too real. Calling in the help of Yamato and Takeru, they hope that they can stop what's already begun, and maybe save this world a second time.

(Source: AniDB)",7.79,978.0,2356,77312,47976,white,2007-04-28T20:51:12+00:00,2022-04-16T16:09:44+00:00,movie,finished_airing,"[{'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 15, 'name': 'Kids'}, {'id': 24, 'name': 'Sci-Fi'}]",1,"{'year': 2000, 'season': 'winter'}",,original,2460,pg,"Digimon Adventure: Bokura no War Game was aired in theaters as a double feature alongside the One Piece movie as part of Toei's Spring 2000 Anime fair. 

In the US release titled Digimon: The Movie, three of the Digimon films were edited together into one single film due to the low individual run time of them. It was released nationwide on October 6, 2000. Several heavy changes were made in this edit such as plot changes to make the story connected and a soundtrack featuring insert songs from artists such as Smash Mouth. Cumulatively, over 40 minutes was cut  from the original releases. The movie was divided into three parts, which are respective of the original films.","[{'id': 18, 'name': 'Toei Animation'}]","{'status': {'watching': '797', 'completed': '69751', 'on_hold': '322', 'dropped': '360', 'plan_to_watch': '6081'}, 'num_list_users': 77311}",2000-03-04
58,Blue Gender,"{'medium': 'https://cdn.myanimelist.net/images/anime/1/2023.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/1/2023l.jpg'}",1999-10-08,"Blue Gender takes place in the not too distant future in a world where things have gone terribly wrong for humanity. Humans have been replaced at the top of the food chain by the Blue, a race of bug-like aliens that have colonized Earth and pushed humans aside. A space station, Second Earth, has been constructed as a safe haven for humans, with the hope of one day reclaiming the Earth once more.

Yuji Kaido was cryogenically frozen, having been suffering from a disease known as B-Cells. Once awakened, he joins a team of soldiers that have come to Earth to extract him. Unfortunately, nothing goes according to plan as they make their way back to Second Earth.

Yuji will have to deal with the horrors of fighting a bloody war as he and the fighters from Second Earth look to survive. Will they be able to win back Earth without losing their humanity?",7.02,4048.0,2308,79707,29973,white,2005-11-11T06:09:19+00:00,2023-09-14T23:52:16+00:00,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}, {'id': 58, 'name': 'Gore'}, {'id': 14, 'name': 'Horror'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",26,"{'year': 1999, 'season': 'fall'}","{'day_of_the_week': 'thursday', 'start_time': '01:55'}",original,1380,r+,,"[{'id': 48, 'name': 'AIC'}]","{'status': {'watching': '3612', 'completed': '36260', 'on_hold': '2937', 'dropped': '3689', 'plan_to_watch': '33201'}, 'num_list_users': 79699}",2000-03-31
966,Crayon Shin-chan,"{'medium': 'https://cdn.myanimelist.net/images/anime/10/59897.jpg', 'large': 'https://cdn.myanimelist.net/images/anime/10/59897l.jpg'}",1992-04-13,"There is no such thing as an uneventful day in the life of kindergartener Shinnosuke ""Shin-chan"" Nohara. The five-year-old is a cut above the most troublesome, perverted, and shameless kid one can imagine. Shin-chan is almost always engaged in questionable activities such as forgetting about a friend during hide and seek, sumo wrestling for love, performing various gags including the notorious ""elephant"" in public, and flirting with college girls. The exemplary troublemaker has done it all and has no plans to stop anytime soon.

Crayon Shin-chan follows the daily shenanigans of Shin-chan with his group of friends, parading around as the self-proclaimed ""Kasukabe Defense Force."" The adults witnessing these shenanigans unfold can't help but adore Shin-chan, as he keeps them entertained while unintentionally solving their daily troubles through his mindless antics—leaving himself as the only problem they do not know what to do with.

[Written by MAL Rewrite]",7.78,986.0,2277,81565,39618,white,2006-05-09T06:45:29+00:00,2022-12-24T12:11:49+00:00,tv,currently_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}]",0,"{'year': 1992, 'season': 'spring'}","{'day_of_the_week': 'friday', 'start_time': '19:30'}",manga,1260,g,"The first English dubbed version was produced with many famous voice actors through 2001–2002 by Vitello Productions. In 2004, Phuuz Entertainment produced a continuation of the Vitello dub with different Los Angeles-based voice actors. The Phuuz and Vitello dub aired in the United Kingdom, Australia, and Republic of Ireland, and translations of these dubs aired in Europe and Latin America. The dubs were close to the original but had seen some censorship. The English dubbed version by Funimation was produced in 2005, featuring a Texas-based cast of voice actors, and was altered in comparison to the original—sexual references, dark humor, and references to popular American culture were added later on. Additionally, many non-existent backstories and different personalities were created.

Crayon Shin-chan has also been adapted into video games, mobile games and tons of anime movies.","[{'id': 247, 'name': 'Shin-Ei Animation'}]","{'status': {'watching': '32165', 'completed': '5', 'on_hold': '16990', 'dropped': '17794', 'plan_to_watch': '14608'}, 'num_list_users': 81562}",
